,VEHICLE_PICTURE,OVERALL_STARS,OVERALL_FRNT_STARS,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_FOOT_NOTES_DRIV,FRNT_FOOT_NOTES_PASS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_CRASH_PICTURE,FRNT_CRASH_VIDEO,OVERALL_SIDE_STARS,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_FOOT_NOTES_DRIV,SIDE_FOOT_NOTES_PASS,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_CRASH_PICTURE,SIDE_CRASH_VIDEO,ROLLOVER_STARS,ROLLOVER_STARS_2,ROLLOVER_POSSIBILITY,ROLLOVER_POSSIBILITY_2,ROLL_FOOT_NOTES,ROLL_SAFETY_CONCERN,SIDE_POLE_STARS,POLE_FOOT_NOTES,POLE_SAFETY_CONCERN,SIDE_POLE_PICTURE,SIDE_POLE_VIDEO,NHTSA_ESC,NHTSA_FRNT_COLLISION_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_BACKUP_CAMERA,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATIONS_COUNT,MODEL_YR,MAKE,MODEL,MMY,VEHICLE_ID
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09296P083.jpg,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09296P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09296C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09298P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09298C012.wmv,4,Not Rated,0.153,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09297P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09297C012.wmv,,,,,0,0,0,2018,HONDA,HR-V,2018 Honda HR-V SUV FWD,12413
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10131P006.JPG,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10131P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10131C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10132P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10132C013.wmv,4,Not Rated,0.136,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10130P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10130C013.wmv,,Optional,Optional,,11,1,0,2018,HONDA,ODYSSEY,2018 Honda Odyssey VAN FWD,12005
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09326P080.jpg,5,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09326P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09326C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09324P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09324C012.wmv,4,Not Rated,0.164,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09325P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09325C012.wmv,,Optional,Optional,,0,0,0,2018,HONDA,PILOT,2018 Honda Pilot SUV AWD,12653
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09326P080.jpg,5,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09326P079.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09326C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09324P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09324C012.wmv,4,Not Rated,0.175,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09325P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09325C012.wmv,,Optional,Optional,,0,0,0,2018,HONDA,PILOT,2018 Honda Pilot SUV FWD,12652
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10034P083.JPG,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10034P084.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10034C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10032P106.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10032C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10033P074.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10033C013.wmv,,Optional,Optional,,0,0,0,2018,HONDA,RIDGELINE,2018 Honda Ridgeline PU/CC AWD,12416
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10034P083.JPG,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10034P084.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10034C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10032P106.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10032C013.wmv,4,Not Rated,0.164,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10033P074.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10033C013.wmv,,Optional,Optional,,0,0,0,2018,HONDA,RIDGELINE,2018 Honda Ridgeline PU/CC FWD,12415
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,Optional,,0,0,0,2018,HYUNDAI,ACCENT,2018 Hyundai Accent 4 DR FWD,12668
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09793P080.JPG,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09793P081.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09793C017.wmv,4,5,4,,The rear passenger's thoracic and abdominal rib deflections were elevated.,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. Lower spine accelerations in excess of 82 g's indicate a higher likelihood of thoracic injury.",http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10069P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10069C014.wmv,4,Not Rated,0.107,0,,,5,"These ratings apply to vehicles produced after February 28, 2017.",,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10070P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10070C014.wmv,,Optional,Optional,,0,0,0,2018,HYUNDAI,ELANTRA,2018 Hyundai Elantra 4 DR FWD,12610
0,,4,4,4,4,,,,,,,4,5,4,,The rear passenger's thoracic and abdominal rib deflections were elevated.,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. Lower spine accelerations in excess of 82 g's indicate a higher likelihood of thoracic injury.",,,4,Not Rated,0.107,0,,,5,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,ELANTRA GT,2018 Hyundai Elantra Gt 5 HB FWD,12660
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,IONIQ ELECTRIC,2018 Hyundai Ioniq Electric 5 HB FWD,12671
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,IONIQ HYBRID,2018 Hyundai Ioniq Hybrid 5 HB FWD,12670
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,IONIQ PLUG-IN,2018 Hyundai Ioniq Plug-In 5 HB FWD,12672
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,KONA,2018 Hyundai Kona SUV AWD,12673
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,KONA,2018 Hyundai Kona SUV FWD,12674
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10165P006.JPG,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10165P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10165C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10167P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10167C013.wmv,4,Not Rated,0.157,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10166P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10166C013.wmv,,Optional,Optional,,2,1,0,2018,HYUNDAI,SANTA FE,2018 Hyundai Santa Fe SUV AWD,12031
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10165P006.JPG,5,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10165P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10165C017.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10167P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10167C013.wmv,4,Not Rated,0.15,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10166P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10166C013.wmv,,Optional,Optional,,2,1,0,2018,HYUNDAI,SANTA FE,2018 Hyundai Santa Fe SUV FWD,12030
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08000P005.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08000P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08000C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07998P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07998C010.wmv,4,Not Rated,0.143,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07997P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07997C012.wmv,,Optional,Optional,,2,1,0,2018,HYUNDAI,SANTA FE SPORT,2018 Hyundai Santa Fe Sport SUV AWD,12033
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08000P005.jpg,5,5,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08000P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08000C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07998P110.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07998C010.wmv,4,Not Rated,0.151,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07997P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07997C012.wmv,,Optional,Optional,,2,1,0,2018,HYUNDAI,SANTA FE SPORT,2018 Hyundai Santa Fe Sport SUV FWD,12032
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08878P087.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08878P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08878C016.wmv,5,5,5,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08879P112.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08879C012.wmv,4,Not Rated,0.105,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08880P076.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08880C001.wmv,,Optional,Optional,,0,0,0,2018,HYUNDAI,SONATA,2018 Hyundai Sonata 4 DR FWD,12029
0,,5,5,5,5,,,,,,,5,5,5,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated.",,,,,4,Not Rated,0.105,0,,,5,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,SONATA HYBRID,2018 Hyundai Sonata Hybrid 4 DR FWD,12661
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,HYUNDAI,SONATA PLUG-IN,2018 Hyundai Sonata Plug-in Hybrid 4 DR FWD,12669
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09350P079.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09350P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09350C018.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09355P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09355C014.wmv,4,Not Rated,0.162,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09351P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09351C014.wmv,,Optional,Optional,,0,0,0,2018,HYUNDAI,TUCSON,2018 Hyundai Tucson SUV AWD,12662
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09350P079.jpg,5,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09350P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09350C018.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09355P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09355C014.wmv,4,Not Rated,0.155,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09351P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09351C014.wmv,,Optional,Optional,,0,0,0,2018,HYUNDAI,TUCSON,2018 Hyundai Tucson SUV FWD,12663
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.097,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q50,2018 Infiniti Q50 4 DR AWD,12626
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.097,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q50,2018 Infiniti Q50 4 DR RWD,12625
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.097,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q50 HYBRID,2018 Infiniti Q50 Hybrid 4 DR AWD,12628
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,5,Not Rated,0.097,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q50 HYBRID,2018 Infiniti Q50 Hybrid 4 DR RWD,12627
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q60,2018 Infiniti Q60 2 DR AWD,12629
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q60,2018 Infiniti Q60 2 DR RWD,12630
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07965P081.jpg,Not Rated,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07965P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07965C021.wmv,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.113,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q70,2018 Infiniti Q70 4 DR AWD,12632
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07965P081.jpg,Not Rated,4,5,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07965P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07965C021.wmv,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.113,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q70,2018 Infiniti Q70 4 DR RWD,12631
0,,Not Rated,4,5,4,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.113,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q70 HYBRID,2018 Infiniti Q70 Hybrid 4 DR RWD,12633
0,,Not Rated,4,5,4,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.113,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q70L,2018 Infiniti Q70L 4 DR AWD,12635
0,,Not Rated,4,5,4,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.113,0,,,Not Rated,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,Q70L,2018 Infiniti Q70L 4 DR RWD,12634
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,TBD,TBD,,1,1,0,2018,INFINITI,QX30,2018 Infiniti QX30 SW AWD,12050
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,TBD,TBD,,1,1,0,2018,INFINITI,QX30,2018 Infiniti QX30 SW FWD,12051
0,,5,4,4,5,,,,,,,5,5,5,,,,,,,4,Not Rated,0.179,0,,,5,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,QX60,2018 Infiniti QX60 SUV AWD,12624
0,,5,4,4,5,,,,,,,5,5,5,,,,,,,4,Not Rated,0.174,0,,,5,,,,,,Optional,Optional,,0,0,0,2018,INFINITI,QX60,2018 Infiniti QX60 SUV FWD,12623
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,F-PACE,2018 Jaguar F-Pace SUV AWD,12580
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,F-TYPE,2018 Jaguar F-Type 2 DR AWD,12590
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,F-TYPE,2018 Jaguar F-Type 2 DR FWD,12591
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,F-TYPE,2018 Jaguar F-Type C AWD,12588
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,F-TYPE,2018 Jaguar F-Type C RWD,12589
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,XE,2018 Jaguar XE 4 DR AWD,12581
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XE,2018 Jaguar XE 4 DR RWD,12758
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,XF,2018 Jaguar XF 4 DR AWD,12582
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XF,2018 Jaguar XF 4 DR RWD,12759
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,1,0,2018,JAGUAR,XF SPORTBRAKE,2018 Jaguar XF Sportbrake 5 HB AWD,12583
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XJ (LWB),2018 Jaguar XJ (LWB) 4 DR AWD,12584
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XJ (LWB),2018 Jaguar XJ (LWB) 4 DR FWD,12585
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XJ (SWB),2018 Jaguar XJ (SWB) 4 DR AWD,12587
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,JAGUAR,XJ (SWB),2018 Jaguar XJ (SWB) 4 DR FWD,12586
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08521P083.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08521P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08521C019.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08513P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08513C013.wmv,4,Not Rated,0.174,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08499P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08499C013.wmv,,Optional,Optional,,1,2,0,2018,JEEP,CHEROKEE,2018 Jeep Cherokee SUV 2WD,12446
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08521P083.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08521P082.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08521C019.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08513P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08513C013.wmv,4,Not Rated,0.169,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08499P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08499C013.wmv,,Optional,Optional,,1,2,0,2018,JEEP,CHEROKEE,2018 Jeep Cherokee SUV 4WD,12447
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10159P006.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10159P083.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10159C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10157P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10157C013.wmv,3,Not Rated,0.206,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10158P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10158C014.wmv,,Optional,Optional,,25,3,0,2018,JEEP,COMPASS,2018 Jeep Compass SUV AWD,12442
